Sn	Sp	Acc	MCC	<<Cutoff
0.283858	0.948599	0.839005	0.301817	0.376263
0.284358	0.948599	0.839087	0.302341	0.376254
0.284358	0.9485	0.839005	0.302088	0.376222
0.284858	0.9485	0.839087	0.302611	0.376221
0.284858	0.948402	0.839005	0.302359	0.37622
0.285357	0.948402	0.839087	0.302882	0.37622
0.285857	0.948402	0.839169	0.303404	0.376217
0.285857	0.948303	0.839087	0.303152	0.376215
0.285857	0.948204	0.839005	0.3029	0.376208
0.285857	0.948106	0.838922	0.302648	0.376201
0.286357	0.948106	0.839005	0.30317	0.3762
0.286357	0.948007	0.838922	0.302918	0.376196
0.286357	0.947908	0.83884	0.302667	0.376193
0.286357	0.94781	0.838758	0.302416	0.376192
0.286357	0.947711	0.838675	0.302165	0.376192
0.286857	0.947711	0.838758	0.302687	0.376191
0.287356	0.947711	0.83884	0.303208	0.37619
0.287856	0.947711	0.838922	0.303729	0.376186
0.288356	0.947711	0.839005	0.30425	0.376181
0.288856	0.947711	0.839087	0.30477	0.376177
0.289355	0.947711	0.839169	0.30529	0.376176
0.289855	0.947711	0.839252	0.30581	0.376171
0.289855	0.947612	0.839169	0.305559	0.376163
0.289855	0.947514	0.839087	0.305309	0.376159
0.290355	0.947514	0.839169	0.305828	0.376144
0.290355	0.947415	0.839087	0.305577	0.376136
0.290355	0.947316	0.839005	0.305328	0.376136
0.290855	0.947316	0.839087	0.305846	0.376134
0.291354	0.947316	0.839169	0.306365	0.376115
0.291854	0.947316	0.839252	0.306883	0.376106
0.291854	0.947218	0.839169	0.306633	0.376105
0.291854	0.947119	0.839087	0.306384	0.376104
0.291854	0.947021	0.839005	0.306134	0.376102
0.292354	0.947021	0.839087	0.306652	0.376099
0.292854	0.947021	0.839169	0.307169	0.376094
0.293353	0.947021	0.839252	0.307686	0.376087
0.293353	0.946922	0.839169	0.307437	0.376077
0.293853	0.946922	0.839252	0.307954	0.376068
0.294353	0.946922	0.839334	0.30847	0.376063
0.294853	0.946922	0.839417	0.308986	0.376061
0.294853	0.946823	0.839334	0.308737	0.376059
0.294853	0.946725	0.839252	0.308488	0.376044
0.294853	0.946626	0.839169	0.30824	0.376042
0.295352	0.946626	0.839252	0.308756	0.376036
0.295352	0.946527	0.839169	0.308508	0.376036
0.295352	0.946429	0.839087	0.30826	0.376022
0.295352	0.94633	0.839005	0.308012	0.376022
0.295852	0.94633	0.839087	0.308527	0.376021
