Sn	Sp	Acc	MCC	<<Cutoff
0.901408	0.49384	0.521531	0.199361	0.0184316
0.901408	0.492813	0.520574	0.198869	0.0183508
0.901408	0.491786	0.519617	0.198378	0.0180175
0.901408	0.49076	0.51866	0.197886	0.0179555
0.901408	0.489733	0.517703	0.197396	0.0179265
0.901408	0.488706	0.516746	0.196906	0.0178144
0.901408	0.48768	0.515789	0.196417	0.0177564
0.901408	0.486653	0.514833	0.195928	0.0176739
0.901408	0.485626	0.513876	0.19544	0.0172452
0.901408	0.4846	0.512919	0.194953	0.0171828
0.901408	0.483573	0.511962	0.194466	0.017135
0.901408	0.482546	0.511005	0.193979	0.0170338
0.901408	0.48152	0.510048	0.193493	0.0169229
0.901408	0.480493	0.509091	0.193008	0.016865
0.901408	0.479466	0.508134	0.192523	0.0167432
0.901408	0.478439	0.507177	0.192039	0.0167396
0.901408	0.477413	0.50622	0.191555	0.0166347
0.901408	0.476386	0.505263	0.191072	0.0165171
0.901408	0.475359	0.504306	0.19059	0.0162981
0.901408	0.474333	0.503349	0.190108	0.0162779
0.901408	0.473306	0.502392	0.189626	0.0160601
0.901408	0.472279	0.501435	0.189145	0.0159321
0.901408	0.471253	0.500478	0.188665	0.0158586
0.901408	0.470226	0.499522	0.188185	0.0158388
0.901408	0.469199	0.498565	0.187705	0.0157382
0.901408	0.468172	0.497608	0.187226	0.0157209
0.901408	0.467146	0.496651	0.186748	0.0157151
0.901408	0.466119	0.495694	0.186269	0.0155003
0.901408	0.465092	0.494737	0.185792	0.0153803
0.901408	0.464066	0.49378	0.185315	0.0153681
0.901408	0.463039	0.492823	0.184838	0.0152976
0.901408	0.462012	0.491866	0.184362	0.0152887
0.901408	0.460986	0.490909	0.183886	0.0150993
0.901408	0.459959	0.489952	0.183411	0.0150243
0.901408	0.458932	0.488995	0.182936	0.0150236
0.901408	0.457906	0.488038	0.182462	0.0149348
0.901408	0.456879	0.487081	0.181988	0.014833
0.915493	0.456879	0.488038	0.189193	0.0147977
0.915493	0.455852	0.487081	0.188722	0.0146907
0.915493	0.454825	0.486124	0.188251	0.0146861
0.929577	0.454825	0.487081	0.195465	0.0146402
0.929577	0.453799	0.486124	0.194998	0.0144107
0.929577	0.452772	0.485167	0.194531	0.014293
0.929577	0.451745	0.484211	0.194064	0.0142127
0.929577	0.450719	0.483254	0.193598	0.0142114
0.929577	0.449692	0.482297	0.193133	0.0141677
0.929577	0.448665	0.48134	0.192668	0.0141639
0.929577	0.447639	0.480383	0.192203	0.0141606
0.929577	0.446612	0.479426	0.191739	0.0141189
0.929577	0.445585	0.478469	0.191276	0.0139122
0.929577	0.444559	0.477512	0.190812	0.0138301
0.929577	0.443532	0.476555	0.19035	0.0136884
0.929577	0.442505	0.475598	0.189887	0.0136837
0.929577	0.441478	0.474641	0.189426	0.0135477
0.929577	0.440452	0.473684	0.188964	0.013534
0.929577	0.439425	0.472727	0.188503	0.0135183
0.929577	0.438398	0.47177	0.188042	0.0135163
0.929577	0.437372	0.470813	0.187582	0.0134852
0.929577	0.436345	0.469856	0.187122	0.0133829
0.929577	0.435318	0.4689	0.186663	0.0133217
0.929577	0.434292	0.467943	0.186204	0.0133101
0.929577	0.433265	0.466986	0.185746	0.013272
0.929577	0.432238	0.466029	0.185287	0.0131507
0.929577	0.431211	0.465072	0.18483	0.0130981
0.929577	0.430185	0.464115	0.184372	0.0130814
0.929577	0.429158	0.463158	0.183915	0.0129745
0.929577	0.428131	0.462201	0.183459	0.012905
0.929577	0.427105	0.461244	0.183002	0.0128268
0.929577	0.426078	0.460287	0.182547	0.0126018
0.929577	0.425051	0.45933	0.182091	0.0125995
0.929577	0.424025	0.458373	0.181636	0.0125889
0.929577	0.422998	0.457416	0.181181	0.0122392
0.929577	0.421971	0.456459	0.180727	0.0122322
0.929577	0.420945	0.455502	0.180273	0.0121892
0.929577	0.419918	0.454545	0.179819	0.0121886
0.943662	0.419918	0.455502	0.187144	0.0121035
0.943662	0.418891	0.454545	0.186694	0.012076
0.943662	0.417864	0.453589	0.186244	0.0119182
0.943662	0.416838	0.452632	0.185795	0.0119125
0.943662	0.415811	0.451675	0.185347	0.0118432
0.943662	0.414784	0.450718	0.184898	0.0117901
0.943662	0.413758	0.449761	0.18445	0.0117821
0.957746	0.413758	0.450718	0.191805	0.0116951
0.957746	0.412731	0.449761	0.191361	0.011691
0.957746	0.411704	0.448804	0.190917	0.0115546
0.957746	0.410678	0.447847	0.190474	0.0115141
0.957746	0.409651	0.44689	0.190032	0.011377
0.957746	0.408624	0.445933	0.189589	0.0111718
0.957746	0.407598	0.444976	0.189148	0.0111592
0.957746	0.406571	0.444019	0.188706	0.0111339
0.957746	0.405544	0.443062	0.188265	0.0111332
0.957746	0.404517	0.442105	0.187824	0.0110523
0.957746	0.403491	0.441148	0.187383	0.0109934
0.957746	0.402464	0.440191	0.186943	0.0107291
0.957746	0.401437	0.439234	0.186503	0.0106506
0.957746	0.400411	0.438278	0.186064	0.0106483
0.957746	0.399384	0.437321	0.185625	0.010606
0.957746	0.398357	0.436364	0.185186	0.0103948
0.957746	0.397331	0.435407	0.184747	0.010289
0.957746	0.396304	0.43445	0.184309	0.0102749
0.957746	0.395277	0.433493	0.183871	0.010269
0.957746	0.394251	0.432536	0.183434	0.0102261
0.957746	0.393224	0.431579	0.182996	0.0101297
0.957746	0.392197	0.430622	0.182559	0.0101197
0.957746	0.39117	0.429665	0.182123	0.0101153
0.957746	0.390144	0.428708	0.181686	0.0100985
0.957746	0.389117	0.427751	0.18125	0.0100498
0.957746	0.38809	0.426794	0.180815	0.0100254
0.957746	0.387064	0.425837	0.180379	0.010023
0.957746	0.386037	0.42488	0.179944	0.00997836
0.957746	0.38501	0.423923	0.179509	0.00996714
0.957746	0.383984	0.422967	0.179074	0.00984877
0.957746	0.382957	0.42201	0.17864	0.00979187
0.957746	0.38193	0.421053	0.178206	0.00978277
0.957746	0.380903	0.420096	0.177772	0.00973717
0.957746	0.379877	0.419139	0.177338	0.00972439
0.957746	0.37885	0.418182	0.176905	0.00971172
0.971831	0.37885	0.419139	0.184418	0.00968739
0.971831	0.377823	0.418182	0.18399	0.0096188
0.971831	0.376797	0.417225	0.183563	0.00954965
0.971831	0.37577	0.416268	0.183135	0.00953457
0.971831	0.374743	0.415311	0.182708	0.00937402
0.971831	0.373717	0.414354	0.182281	0.00934371
0.971831	0.37269	0.413397	0.181854	0.0093431
0.971831	0.371663	0.41244	0.181428	0.00927449
0.971831	0.370637	0.411483	0.181002	0.00918519
0.971831	0.36961	0.410526	0.180576	0.00917444
0.971831	0.368583	0.409569	0.18015	0.00910724
0.971831	0.367556	0.408612	0.179725	0.0090841
0.971831	0.36653	0.407656	0.1793	0.0090402
0.971831	0.365503	0.406699	0.178875	0.00899948
0.971831	0.364476	0.405742	0.17845	0.00896921
0.971831	0.36345	0.404785	0.178026	0.00896357
0.971831	0.362423	0.403828	0.177601	0.00892569
0.971831	0.361396	0.402871	0.177177	0.00892398
0.971831	0.36037	0.401914	0.176754	0.00890783
0.971831	0.359343	0.400957	0.17633	0.00887011
0.971831	0.358316	0.4	0.175907	0.00877916
0.971831	0.35729	0.399043	0.175484	0.00876825
0.971831	0.356263	0.398086	0.175061	0.0087477
0.971831	0.355236	0.397129	0.174638	0.00873964
0.971831	0.354209	0.396172	0.174216	0.00868236
0.971831	0.353183	0.395215	0.173794	0.00862829
0.971831	0.352156	0.394258	0.173372	0.00861403
0.971831	0.351129	0.393301	0.17295	0.00855291
0.971831	0.350103	0.392344	0.172528	0.00851679
0.971831	0.349076	0.391388	0.172106	0.0084018
0.971831	0.348049	0.390431	0.171685	0.00835476
0.971831	0.347023	0.389474	0.171264	0.00833659
0.985915	0.347023	0.390431	0.178966	0.00833168
0.985915	0.345996	0.389474	0.178551	0.0083191
0.985915	0.344969	0.388517	0.178137	0.00830451
0.985915	0.343943	0.38756	0.177723	0.00827447
0.985915	0.342916	0.386603	0.177309	0.00826884
0.985915	0.341889	0.385646	0.176895	0.00825655
0.985915	0.340862	0.384689	0.176482	0.00825306
0.985915	0.339836	0.383732	0.176068	0.00823378
0.985915	0.338809	0.382775	0.175655	0.00822456
0.985915	0.337782	0.381818	0.175242	0.00821611
0.985915	0.336756	0.380861	0.174829	0.00815939
0.985915	0.335729	0.379904	0.174417	0.00815774
0.985915	0.334702	0.378947	0.174004	0.00815031
0.985915	0.333676	0.37799	0.173592	0.00814907
0.985915	0.332649	0.377033	0.17318	0.00811198
0.985915	0.331622	0.376077	0.172768	0.00805439
0.985915	0.330595	0.37512	0.172356	0.00796097
0.985915	0.329569	0.374163	0.171945	0.00794825
0.985915	0.328542	0.373206	0.171533	0.00791852
0.985915	0.327515	0.372249	0.171122	0.00791489
0.985915	0.326489	0.371292	0.170711	0.00776449
0.985915	0.325462	0.370335	0.1703	0.00771787
0.985915	0.324435	0.369378	0.169889	0.00771681
0.985915	0.323409	0.368421	0.169479	0.00753851
0.985915	0.322382	0.367464	0.169068	0.0074499
0.985915	0.321355	0.366507	0.168658	0.00740437
0.985915	0.320329	0.36555	0.168247	0.00730416
0.985915	0.319302	0.364593	0.167837	0.00723935
0.985915	0.318275	0.363636	0.167427	0.00720464
0.985915	0.317248	0.362679	0.167017	0.00712471
0.985915	0.316222	0.361722	0.166608	0.00710688
0.985915	0.315195	0.360766	0.166198	0.00699308
0.985915	0.314168	0.359809	0.165788	0.00691173
0.985915	0.313142	0.358852	0.165379	0.00687331
0.985915	0.312115	0.357895	0.164969	0.00685977
0.985915	0.311088	0.356938	0.16456	0.0068556
0.985915	0.310062	0.355981	0.164151	0.00684834
0.985915	0.309035	0.355024	0.163742	0.00684581
0.985915	0.308008	0.354067	0.163333	0.00679018
0.985915	0.306982	0.35311	0.162924	0.00678575
0.985915	0.305955	0.352153	0.162515	0.00677722
0.985915	0.304928	0.351196	0.162106	0.00672946
0.985915	0.303901	0.350239	0.161698	0.00672324
0.985915	0.302875	0.349282	0.161289	0.00671711
0.985915	0.301848	0.348325	0.16088	0.00659296
0.985915	0.300821	0.347368	0.160472	0.0065921
0.985915	0.299795	0.346411	0.160063	0.00655441
0.985915	0.298768	0.345455	0.159655	0.00651442
0.985915	0.297741	0.344498	0.159246	0.00647491
0.985915	0.296715	0.343541	0.158838	0.00641051
0.985915	0.295688	0.342584	0.15843	0.00639741
0.985915	0.294661	0.341627	0.158021	0.00635763
0.985915	0.293634	0.34067	0.157613	0.00628157
0.985915	0.292608	0.339713	0.157205	0.00627281
0.985915	0.291581	0.338756	0.156797	0.00624522
0.985915	0.290554	0.337799	0.156389	0.00619028
0.985915	0.289528	0.336842	0.15598	0.00617067
0.985915	0.288501	0.335885	0.155572	0.00615567
0.985915	0.287474	0.334928	0.155164	0.00594326
0.985915	0.286448	0.333971	0.154756	0.00588343
0.985915	0.285421	0.333014	0.154348	0.00587548
0.985915	0.284394	0.332057	0.15394	0.00585903
0.985915	0.283368	0.3311	0.153531	0.00562579
0.985915	0.282341	0.330144	0.153123	0.00560984
0.985915	0.281314	0.329187	0.152715	0.00559298
0.985915	0.280287	0.32823	0.152307	0.00550093
0.985915	0.279261	0.327273	0.151898	0.00549153
0.985915	0.278234	0.326316	0.15149	0.00547645
0.985915	0.277207	0.325359	0.151082	0.005474
0.985915	0.276181	0.324402	0.150673	0.00539175
0.985915	0.275154	0.323445	0.150265	0.00537983
0.985915	0.274127	0.322488	0.149856	0.0053764
0.985915	0.273101	0.321531	0.149448	0.00535183
0.985915	0.272074	0.320574	0.149039	0.00530154
0.985915	0.271047	0.319617	0.148631	0.00527053
0.985915	0.270021	0.31866	0.148222	0.00515871
0.985915	0.268994	0.317703	0.147813	0.00505399
0.985915	0.267967	0.316746	0.147404	0.00504028
0.985915	0.26694	0.315789	0.146995	0.0050361
0.985915	0.265914	0.314833	0.146586	0.00501506
0.985915	0.264887	0.313876	0.146177	0.00498513
0.985915	0.26386	0.312919	0.145768	0.00494065
0.985915	0.262834	0.311962	0.145359	0.00488121
0.985915	0.261807	0.311005	0.144949	0.0048734
0.985915	0.26078	0.310048	0.14454	0.00486979
0.985915	0.259754	0.309091	0.14413	0.00486321
0.985915	0.258727	0.308134	0.14372	0.00484372
0.985915	0.2577	0.307177	0.14331	0.00484057
0.985915	0.256674	0.30622	0.1429	0.00480036
0.985915	0.255647	0.305263	0.14249	0.00471631
0.985915	0.25462	0.304306	0.14208	0.00464908
0.985915	0.253593	0.303349	0.141669	0.00458173
0.985915	0.252567	0.302392	0.141259	0.00455113
0.985915	0.25154	0.301435	0.140848	0.00452344
0.985915	0.250513	0.300478	0.140437	0.00449956
0.985915	0.249487	0.299522	0.140026	0.00449705
0.985915	0.24846	0.298565	0.139614	0.00449174
0.985915	0.247433	0.297608	0.139203	0.00447718
0.985915	0.246407	0.296651	0.138791	0.00436296
0.985915	0.24538	0.295694	0.13838	0.00432011
0.985915	0.244353	0.294737	0.137968	0.00430792
0.985915	0.243326	0.29378	0.137555	0.00425144
0.985915	0.2423	0.292823	0.137143	0.00416724
0.985915	0.241273	0.291866	0.13673	0.00416503
0.985915	0.240246	0.290909	0.136318	0.00415368
0.985915	0.23922	0.289952	0.135904	0.00413515
0.985915	0.238193	0.288995	0.135491	0.00413401
0.985915	0.237166	0.288038	0.135078	0.0041169
0.985915	0.23614	0.287081	0.134664	0.00405908
0.985915	0.235113	0.286124	0.13425	0.00400778
0.985915	0.234086	0.285167	0.133836	0.00398785
0.985915	0.23306	0.284211	0.133421	0.00396647
0.985915	0.232033	0.283254	0.133006	0.00391741
0.985915	0.231006	0.282297	0.132591	0.00382285
0.985915	0.229979	0.28134	0.132176	0.0037347
0.985915	0.228953	0.280383	0.131761	0.00372198
0.985915	0.227926	0.279426	0.131345	0.00366722
0.985915	0.226899	0.278469	0.130929	0.00365447
0.985915	0.225873	0.277512	0.130512	0.00362248
0.985915	0.224846	0.276555	0.130095	0.00358873
0.985915	0.223819	0.275598	0.129678	0.00353538
0.985915	0.222793	0.274641	0.129261	0.0035272
0.985915	0.221766	0.273684	0.128843	0.00349302
0.985915	0.220739	0.272727	0.128425	0.00349146
0.985915	0.219713	0.27177	0.128007	0.00347804
0.985915	0.218686	0.270813	0.127588	0.00345434
0.985915	0.217659	0.269856	0.127169	0.00336215
0.985915	0.216632	0.2689	0.126749	0.00334669
0.985915	0.215606	0.267943	0.12633	0.00332062
0.985915	0.214579	0.266986	0.125909	0.00325513
0.985915	0.213552	0.266029	0.125489	0.00323388
0.985915	0.212526	0.265072	0.125068	0.00322773
0.985915	0.211499	0.264115	0.124647	0.00322251
0.985915	0.210472	0.263158	0.124225	0.00315296
0.985915	0.209446	0.262201	0.123803	0.00311058
0.985915	0.208419	0.261244	0.12338	0.00310298
0.985915	0.207392	0.260287	0.122957	0.0031022
0.985915	0.206366	0.25933	0.122534	0.0030907
0.985915	0.205339	0.258373	0.12211	0.00308242
0.985915	0.204312	0.257416	0.121686	0.0030363
0.985915	0.203285	0.256459	0.121261	0.00302915
0.985915	0.202259	0.255502	0.120835	0.0030237
0.985915	0.201232	0.254545	0.12041	0.00301039
0.985915	0.200205	0.253589	0.119984	0.00296206
0.985915	0.199179	0.252632	0.119557	0.00294165
0.985915	0.198152	0.251675	0.11913	0.00291962
0.985915	0.197125	0.250718	0.118702	0.00285044
0.985915	0.196099	0.249761	0.118274	0.00281136
0.985915	0.195072	0.248804	0.117845	0.00280588
0.985915	0.194045	0.247847	0.117416	0.00279747
0.985915	0.193018	0.24689	0.116986	0.00279457
0.985915	0.191992	0.245933	0.116556	0.00277388
0.985915	0.190965	0.244976	0.116125	0.0027738
0.985915	0.189938	0.244019	0.115693	0.00272641
0.985915	0.188912	0.243062	0.115261	0.00271163
0.985915	0.187885	0.242105	0.114828	0.00267753
0.985915	0.186858	0.241148	0.114395	0.00265806
0.985915	0.185832	0.240191	0.113961	0.00260917
0.985915	0.184805	0.239234	0.113527	0.0025937
0.985915	0.183778	0.238278	0.113092	0.00257709
0.985915	0.182752	0.237321	0.112656	0.00257313
0.985915	0.181725	0.236364	0.112219	0.0025603
0.985915	0.180698	0.235407	0.111782	0.00246842
0.985915	0.179671	0.23445	0.111344	0.00245668
0.985915	0.178645	0.233493	0.110906	0.00244838
0.985915	0.177618	0.232536	0.110467	0.00242924
0.985915	0.176591	0.231579	0.110027	0.00242434
0.985915	0.175565	0.230622	0.109586	0.00239805
0.985915	0.174538	0.229665	0.109145	0.00238443
0.985915	0.173511	0.228708	0.108703	0.00237898
0.985915	0.172485	0.227751	0.10826	0.00233218
0.985915	0.171458	0.226794	0.107817	0.00230031
0.985915	0.170431	0.225837	0.107372	0.00226456
0.985915	0.169405	0.22488	0.106927	0.00223841
0.985915	0.168378	0.223923	0.106481	0.00217794
0.985915	0.167351	0.222967	0.106034	0.00216134
0.985915	0.166324	0.22201	0.105587	0.00214979
0.985915	0.165298	0.221053	0.105138	0.00209775
0.985915	0.164271	0.220096	0.104689	0.00207497
0.985915	0.163244	0.219139	0.104239	0.00206431
0.985915	0.162218	0.218182	0.103788	0.00205232
0.985915	0.161191	0.217225	0.103336	0.00201973
0.985915	0.160164	0.216268	0.102883	0.0020181
0.985915	0.159138	0.215311	0.102429	0.00200304
0.985915	0.158111	0.214354	0.101974	0.00192265
0.985915	0.157084	0.213397	0.101518	0.00186503
0.985915	0.156057	0.21244	0.101062	0.00186474
0.985915	0.155031	0.211483	0.100604	0.00182779
0.985915	0.154004	0.210526	0.100145	0.00181207
0.985915	0.152977	0.209569	0.0996854	0.00180056
0.985915	0.151951	0.208612	0.0992246	0.00173667
0.985915	0.150924	0.207656	0.0987627	0.00173245
0.985915	0.149897	0.206699	0.0982998	0.00169828
0.985915	0.148871	0.205742	0.0978358	0.00169474
0.985915	0.147844	0.204785	0.0973706	0.00168594
0.985915	0.146817	0.203828	0.0969043	0.00167706
0.985915	0.145791	0.202871	0.0964369	0.00166916
0.985915	0.144764	0.201914	0.0959683	0.00166836
0.985915	0.143737	0.200957	0.0954984	0.00163469
0.985915	0.14271	0.2	0.0950274	0.00161885
0.985915	0.141684	0.199043	0.0945552	0.00160826
0.985915	0.140657	0.198086	0.0940817	0.00160196
0.985915	0.13963	0.197129	0.0936069	0.00158185
0.985915	0.138604	0.196172	0.0931308	0.00156968
0.985915	0.137577	0.195215	0.0926535	0.00156395
0.985915	0.13655	0.194258	0.0921747	0.00155576
0.985915	0.135524	0.193301	0.0916946	0.00151255
0.985915	0.134497	0.192344	0.0912132	0.00150193
0.985915	0.13347	0.191388	0.0907303	0.00150067
0.985915	0.132444	0.190431	0.090246	0.00149702
0.985915	0.131417	0.189474	0.0897602	0.00149661
0.985915	0.13039	0.188517	0.0892729	0.00147134
0.985915	0.129363	0.18756	0.0887841	0.00145856
0.985915	0.128337	0.186603	0.0882938	0.00142936
0.985915	0.12731	0.185646	0.087802	0.00140887
0.985915	0.126283	0.184689	0.0873085	0.00139844
0.985915	0.125257	0.183732	0.0868134	0.0013656
0.985915	0.12423	0.182775	0.0863166	0.00134326
0.985915	0.123203	0.181818	0.0858182	0.00133019
0.985915	0.122177	0.180861	0.0853181	0.00130748
0.985915	0.12115	0.179904	0.0848162	0.00128861
0.985915	0.120123	0.178947	0.0843125	0.00127798
0.985915	0.119097	0.17799	0.0838071	0.00127543
0.985915	0.11807	0.177033	0.0832998	0.00126733
0.985915	0.117043	0.176077	0.0827906	0.00126124
0.985915	0.116016	0.17512	0.0822795	0.0012506
0.985915	0.11499	0.174163	0.0817664	0.00122335
0.985915	0.113963	0.173206	0.0812514	0.00121345
0.985915	0.112936	0.172249	0.0807344	0.00119724
0.985915	0.11191	0.171292	0.0802153	0.00116413
0.985915	0.110883	0.170335	0.079694	0.0011437
0.985915	0.109856	0.169378	0.0791707	0.00113968
0.985915	0.10883	0.168421	0.0786451	0.00112701
0.985915	0.107803	0.167464	0.0781174	0.00109426
0.985915	0.106776	0.166507	0.0775873	0.00108779
0.985915	0.105749	0.16555	0.077055	0.00105987
0.985915	0.104723	0.164593	0.0765202	0.00104385
0.985915	0.103696	0.163636	0.0759831	0.00101873
0.985915	0.102669	0.162679	0.0754435	0.00101647
0.985915	0.101643	0.161722	0.0749013	0.00100448
0.985915	0.100616	0.160766	0.0743566	0.000979627
0.985915	0.0995893	0.159809	0.0738093	0.0009706
0.985915	0.0985626	0.158852	0.0732593	0.000969662
0.985915	0.0975359	0.157895	0.0727066	0.000940962
0.985915	0.0965092	0.156938	0.072151	0.000916577
0.985915	0.0954825	0.155981	0.0715926	0.000908757
0.985915	0.0944559	0.155024	0.0710313	0.000896344
0.985915	0.0934292	0.154067	0.070467	0.00089145
0.985915	0.0924025	0.15311	0.0698997	0.000891074
0.985915	0.0913758	0.152153	0.0693292	0.000874401
0.985915	0.0903491	0.151196	0.0687555	0.000868971
0.985915	0.0893224	0.150239	0.0681786	0.000852657
0.985915	0.0882957	0.149282	0.0675983	0.000848436
0.985915	0.087269	0.148325	0.0670146	0.00084369
0.985915	0.0862423	0.147368	0.0664273	0.000842881
0.985915	0.0852156	0.146411	0.0658365	0.000839653
0.985915	0.0841889	0.145455	0.065242	0.000837677
0.985915	0.0831622	0.144498	0.0646437	0.000826395
0.985915	0.0821355	0.143541	0.0640416	0.00082105
0.985915	0.0811088	0.142584	0.0634355	0.000790731
0.985915	0.0800821	0.141627	0.0628253	0.000788392
0.985915	0.0790554	0.14067	0.062211	0.000785604
0.985915	0.0780287	0.139713	0.0615924	0.000782418
0.985915	0.0770021	0.138756	0.0609694	0.00076547
0.985915	0.0759754	0.137799	0.0603418	0.000755692
0.985915	0.0749487	0.136842	0.0597097	0.00075176
0.985915	0.073922	0.135885	0.0590728	0.000736175
0.985915	0.0728953	0.134928	0.0584309	0.000732659
0.985915	0.0718686	0.133971	0.0577841	0.000711729
0.985915	0.0708419	0.133014	0.057132	0.000677685
0.985915	0.0698152	0.132057	0.0564747	0.000675428
0.985915	0.0687885	0.1311	0.0558118	0.000674956
0.985915	0.0677618	0.130144	0.0551433	0.000671581
0.985915	0.0667351	0.129187	0.0544689	0.00066345
0.985915	0.0657084	0.12823	0.0537886	0.0006403
0.985915	0.0646817	0.127273	0.053102	0.000627441
0.985915	0.063655	0.126316	0.052409	0.000624979
0.985915	0.0626283	0.125359	0.0517095	0.00060731
0.985915	0.0616016	0.124402	0.0510031	0.000593185
0.985915	0.0605749	0.123445	0.0502896	0.000584022
0.985915	0.0595483	0.122488	0.0495689	0.000574539
0.985915	0.0585216	0.121531	0.0488406	0.000564769
0.985915	0.0574949	0.120574	0.0481045	0.000559337
0.985915	0.0564682	0.119617	0.0473604	0.000531691
0.985915	0.0554415	0.11866	0.0466078	0.000490711
0.985915	0.0544148	0.117703	0.0458465	0.000468462
0.985915	0.0533881	0.116746	0.0450762	0.000465376
0.985915	0.0523614	0.115789	0.0442965	0.000439427
0.985915	0.0513347	0.114833	0.043507	0.000423145
1	0.0513347	0.115789	0.0605234	0.000420803
1	0.050308	0.114833	0.059885	0.000406906
1	0.0492813	0.113876	0.059241	0.000401413
1	0.0482546	0.112919	0.0585913	0.000398772
1	0.0472279	0.111962	0.0579356	0.000386989
1	0.0462012	0.111005	0.0572738	0.000386498
1	0.0451745	0.110048	0.0566055	0.000384346
1	0.0441478	0.109091	0.0559307	0.000382954
1	0.0431211	0.108134	0.0552489	0.000377374
1	0.0420945	0.107177	0.0545601	0.000360941
1	0.0410678	0.10622	0.0538638	0.000355756
1	0.0400411	0.105263	0.0531598	0.00034418
1	0.0390144	0.104306	0.0524477	0.000341845
1	0.0379877	0.103349	0.0517274	0.000325124
1	0.036961	0.102392	0.0509983	0.000312721
1	0.0359343	0.101435	0.0502601	0.000307511
1	0.0349076	0.100478	0.0495124	0.00030191
1	0.0338809	0.0995215	0.0487547	0.000296529
1	0.0328542	0.0985646	0.0479866	0.000293307
1	0.0318275	0.0976077	0.0472076	0.000279436
1	0.0308008	0.0966507	0.046417	0.000272696
1	0.0297741	0.0956938	0.0456144	0.000267874
1	0.0287474	0.0947368	0.044799	0.000267125
1	0.0277207	0.0937799	0.0439701	0.000266429
1	0.026694	0.092823	0.043127	0.000258341
1	0.0256674	0.091866	0.0422688	0.000258101
1	0.0246407	0.0909091	0.0413945	0.000253896
1	0.023614	0.0899522	0.0405031	0.000252015
1	0.0225873	0.0889952	0.0395934	0.000246482
1	0.0215606	0.0880383	0.0386642	0.000240451
1	0.0205339	0.0870813	0.037714	0.000237174
1	0.0195072	0.0861244	0.0367412	0.000222202
1	0.0184805	0.0851675	0.0357438	0.000214255
1	0.0174538	0.0842105	0.0347198	0.000192395
1	0.0164271	0.0832536	0.0336668	0.000176415
1	0.0154004	0.0822967	0.0325819	0.000161214
1	0.0143737	0.0813397	0.0314619	0.000157531
1	0.013347	0.0803828	0.0303027	0.000156923
1	0.0123203	0.0794258	0.0290998	0.000156547
1	0.0112936	0.0784689	0.0278475	0.000149134
1	0.0102669	0.077512	0.0265387	0.000141884
1	0.00924025	0.076555	0.0251647	0.000141476
1	0.00821355	0.0755981	0.023714	0.000121386
1	0.00718686	0.0746411	0.0221718	0.000114055
1	0.00616016	0.0736842	0.0205172	8.91428e-05
1	0.00513347	0.0727273	0.0187205	7.50502e-05
1	0.00410678	0.0717703	0.0167361	5.27439e-05
1	0.00308008	0.0708134	0.0144869	4.99919e-05
1	0.00205339	0.0698565	0.0118229	4.82917e-05
1	0.00102669	0.0688995	0.00835602	3.39822e-05
1	0	0.0679426	-nan	3.20814e-05
1	0	0.0679426	-nan	-1000
